id,label,longitude,latitude,class_n,start_date,end_date
955,Clear_Cut,-64.20594037,-9.701213477,10,05/01/2022,23/12/2022
957,Clear_Cut,-62.93992809,-8.708139375,10,05/01/2022,23/12/2022
959,Wetland,-62.62001129,-12.90418987,4,05/01/2022,23/12/2022
960,Wetland,-62.29858813,-12.92953163,4,05/01/2022,23/12/2022
962,Wetland,-62.04383489,-13.12915085,4,05/01/2022,23/12/2022
966,Forest,-63.39125966,-12.50737979,9,05/01/2022,23/12/2022
969,Clear_Cut,-63.06846646,-8.753264242,10,05/01/2022,23/12/2022
970,Wetland,-64.79922451,-9.441137044,4,05/01/2022,23/12/2022
972,Forest,-63.54996116,-8.513526821,9,05/01/2022,23/12/2022
976,Forest,-63.23898725,-12.5430497,9,05/01/2022,23/12/2022
980,Water,-62.74399235,-9.456553827,7,05/01/2022,23/12/2022
982,Wetland,-61.81032439,-13.06919383,4,05/01/2022,23/12/2022
985,Wetland,-62.06986765,-13.11759086,4,05/01/2022,23/12/2022
988,Clear_Cut,-61.33072179,-12.92007919,10,05/01/2022,23/12/2022
989,Clear_Cut,-63.09460062,-8.754277143,10,05/01/2022,23/12/2022
990,Wetland,-62.45653515,-12.99071091,4,05/01/2022,23/12/2022
993,Clear_Cut,-63.09177481,-8.57704132,10,05/01/2022,23/12/2022
994,Clear_Cut,-60.82211111,-11.73584639,10,05/01/2022,23/12/2022
1000,Forest,-63.19695725,-12.56462978,9,05/01/2022,23/12/2022
1001,Wetland,-62.71620149,-12.83462977,4,05/01/2022,23/12/2022
1003,Wetland,-62.2905816,-12.94017258,4,05/01/2022,23/12/2022
1005,Forest,-63.37146323,-12.50174861,9,05/01/2022,23/12/2022
1017,Clear_Cut,-60.64284656,-12.30129156,10,05/01/2022,23/12/2022
1018,Wetland,-62.24299488,-13.0253154,4,05/01/2022,23/12/2022
1021,Water,-63.37123672,-8.816873087,7,05/01/2022,23/12/2022
1022,Clear_Cut,-60.93129108,-13.44013323,10,05/01/2022,23/12/2022
1024,Wetland,-62.23888423,-12.97477374,4,05/01/2022,23/12/2022
1026,Forest,-63.324212,-8.797055537,9,05/01/2022,23/12/2022
1027,Forest,-62.23451644,-13.07179578,9,05/01/2022,23/12/2022
1029,Clear_Cut,-60.23973132,-12.96317397,10,05/01/2022,23/12/2022
1030,Forest,-63.39002382,-8.897539748,9,05/01/2022,23/12/2022
1041,Forest,-63.39566479,-8.85439075,9,05/01/2022,23/12/2022
1045,Forest,-63.32071499,-12.50484879,9,05/01/2022,23/12/2022
1048,Forest,-63.12107718,-12.59446631,9,05/01/2022,23/12/2022
1051,Forest,-63.4934402,-12.41830764,9,05/01/2022,23/12/2022
1054,Forest,-63.43769907,-8.812315603,9,05/01/2022,23/12/2022
1055,Forest,-63.05959909,-12.49336759,9,05/01/2022,23/12/2022
1056,Forest,-63.06505826,-12.4889037,9,05/01/2022,23/12/2022
1057,Forest,-63.13901758,-12.57048446,9,05/01/2022,23/12/2022
1058,Clear_Cut,-64.38802381,-10.5270071,10,05/01/2022,23/12/2022
1062,Water,-60.67470075,-12.00654354,7,05/01/2022,23/12/2022
1063,Water,-62.07056241,-9.476900454,7,05/01/2022,23/12/2022
1064,Clear_Cut,-63.04489548,-8.554673356,10,05/01/2022,23/12/2022
1065,Clear_Cut,-63.00796955,-8.560830299,10,05/01/2022,23/12/2022
1066,Clear_Cut,-63.28651765,-8.601537343,10,05/01/2022,23/12/2022
1067,Clear_Cut,-63.27031744,-8.601295717,10,05/01/2022,23/12/2022
1068,Clear_Cut,-63.2699432,-8.589282849,10,05/01/2022,23/12/2022
1069,Clear_Cut,-63.36482235,-8.69263886,10,05/01/2022,23/12/2022
1070,Clear_Cut,-63.36093623,-8.662131319,10,05/01/2022,23/12/2022
1071,Clear_Cut,-63.34440268,-8.70057563,10,05/01/2022,23/12/2022
1072,Clear_Cut,-63.29573154,-8.653423549,10,05/01/2022,23/12/2022
1073,Clear_Cut,-63.11422401,-8.658701939,10,05/01/2022,23/12/2022
1074,Clear_Cut,-63.148349,-8.697401726,10,05/01/2022,23/12/2022
1075,Clear_Cut,-63.12899644,-8.66947761,10,05/01/2022,23/12/2022
1076,Clear_Cut,-63.08903048,-8.701002499,10,05/01/2022,23/12/2022
1077,Clear_Cut,-63.10288463,-8.699510504,10,05/01/2022,23/12/2022
1078,Clear_Cut,-63.08892791,-8.656100539,10,05/01/2022,23/12/2022
1079,Clear_Cut,-63.11120192,-8.697027956,10,05/01/2022,23/12/2022
1080,Clear_Cut,-62.72006954,-8.573310079,10,05/01/2022,23/12/2022
1081,Clear_Cut,-62.61882359,-8.609379906,10,05/01/2022,23/12/2022
1082,Clear_Cut,-62.61651209,-8.530657218,10,05/01/2022,23/12/2022
1083,Clear_Cut,-62.63470869,-8.612253788,10,05/01/2022,23/12/2022
1084,Clear_Cut,-62.68393902,-8.51389859,10,05/01/2022,23/12/2022
1085,Clear_Cut,-62.59070509,-8.476137303,10,05/01/2022,23/12/2022
1086,Clear_Cut,-62.51259147,-8.758711445,10,05/01/2022,23/12/2022
1087,Clear_Cut,-62.56541417,-8.807185132,10,05/01/2022,23/12/2022
1088,Clear_Cut,-62.55103816,-8.76358655,10,05/01/2022,23/12/2022
1089,Clear_Cut,-62.58218687,-8.782383804,10,05/01/2022,23/12/2022
1090,Clear_Cut,-62.76521707,-8.451368006,10,05/01/2022,23/12/2022
1091,Clear_Cut,-62.90613216,-8.195326604,10,05/01/2022,23/12/2022
1092,Clear_Cut,-62.90053254,-8.258101153,10,05/01/2022,23/12/2022
1093,Clear_Cut,-64.26098116,-9.696706136,10,05/01/2022,23/12/2022
1094,Clear_Cut,-64.23527686,-9.728449074,10,05/01/2022,23/12/2022
1095,Clear_Cut,-64.33766213,-9.652672682,10,05/01/2022,23/12/2022
1096,Clear_Cut,-64.57350901,-9.416895784,10,05/01/2022,23/12/2022
1097,Clear_Cut,-63.40768043,-9.205105295,10,05/01/2022,23/12/2022
1098,Clear_Cut,-63.28076765,-9.169546934,10,05/01/2022,23/12/2022
1099,Clear_Cut,-63.48464081,-10.69707495,10,05/01/2022,23/12/2022
1100,Clear_Cut,-63.49983164,-10.70005782,10,05/01/2022,23/12/2022
1101,Clear_Cut,-63.47197309,-10.6866984,10,05/01/2022,23/12/2022
1102,Clear_Cut,-63.4950924,-10.55945284,10,05/01/2022,23/12/2022
1103,Clear_Cut,-63.52306685,-10.55732697,10,05/01/2022,23/12/2022
1104,Clear_Cut,-64.46257391,-10.36246843,10,05/01/2022,23/12/2022
1105,Clear_Cut,-64.52645035,-10.39608094,10,05/01/2022,23/12/2022
1106,Clear_Cut,-64.45056429,-10.32113062,10,05/01/2022,23/12/2022
1107,Clear_Cut,-64.56557803,-10.44061808,10,05/01/2022,23/12/2022
1108,Clear_Cut,-64.46603594,-10.27705959,10,05/01/2022,23/12/2022
1109,Clear_Cut,-64.51873559,-10.30940219,10,05/01/2022,23/12/2022
1110,Clear_Cut,-64.51073029,-10.29328551,10,05/01/2022,23/12/2022
1111,Clear_Cut,-65.64357543,-9.445864939,10,05/01/2022,23/12/2022
1112,Clear_Cut,-65.89421583,-9.40370993,10,05/01/2022,23/12/2022
1113,Clear_Cut,-65.90672652,-9.389705066,10,05/01/2022,23/12/2022
1114,Wetland,-63.25206726,-12.66793283,4,05/01/2022,23/12/2022
1115,Wetland,-63.23528038,-12.66071381,4,05/01/2022,23/12/2022
1116,Forest,-63.24675286,-12.66536341,9,05/01/2022,23/12/2022
1117,Wetland,-63.25016717,-12.66044447,4,05/01/2022,23/12/2022
1118,Forest,-63.25460005,-12.66900325,9,05/01/2022,23/12/2022
1119,Wetland,-63.2331784,-12.65838326,4,05/01/2022,23/12/2022
1120,Forest,-63.24468382,-12.67304771,9,05/01/2022,23/12/2022
1121,Wetland,-63.24675352,-12.65639303,4,05/01/2022,23/12/2022
1122,Wetland,-63.29640287,-12.6702443,4,05/01/2022,23/12/2022
1123,Clear_Cut,-63.03936454,-8.812671448,10,05/01/2022,23/12/2022
1124,Clear_Cut,-62.9478066,-8.795189149,10,05/01/2022,23/12/2022
1125,Clear_Cut,-62.81493443,-8.672831931,10,05/01/2022,23/12/2022
1126,Clear_Cut,-62.96554236,-8.644349766,10,05/01/2022,23/12/2022
1127,Clear_Cut,-62.94478766,-8.659471278,10,05/01/2022,23/12/2022
1128,Clear_Cut,-62.92509051,-8.686222904,10,05/01/2022,23/12/2022
1129,Clear_Cut,-62.98299093,-8.644625278,10,05/01/2022,23/12/2022
1130,Clear_Cut,-62.98033237,-8.727535085,10,05/01/2022,23/12/2022
1131,Clear_Cut,-63.17027568,-8.788613893,10,05/01/2022,23/12/2022
1132,Clear_Cut,-63.14235491,-8.789984584,10,05/01/2022,23/12/2022
1133,Clear_Cut,-63.2810144,-8.786253912,10,05/01/2022,23/12/2022
1134,Clear_Cut,-63.24886478,-8.737921179,10,05/01/2022,23/12/2022
1135,Clear_Cut,-63.18103555,-8.716800199,10,05/01/2022,23/12/2022
1136,Clear_Cut,-62.87751346,-8.28599984,10,05/01/2022,23/12/2022
1137,Clear_Cut,-62.90266921,-8.321005861,10,05/01/2022,23/12/2022
1138,Clear_Cut,-62.85493942,-8.318012882,10,05/01/2022,23/12/2022
1139,Clear_Cut,-62.79286801,-8.262814965,10,05/01/2022,23/12/2022
1140,Clear_Cut,-62.91287096,-8.276280782,10,05/01/2022,23/12/2022
1141,Forest,-62.2422752,-13.07378792,9,05/01/2022,23/12/2022
1142,Forest,-62.23699435,-13.07781672,9,05/01/2022,23/12/2022
1143,Forest,-62.22654121,-13.06827717,9,05/01/2022,23/12/2022
1144,Forest,-62.23642935,-13.06907237,9,05/01/2022,23/12/2022
1145,Forest,-62.24157493,-13.07155896,9,05/01/2022,23/12/2022
1146,Wetland,-62.23763262,-13.07574969,4,05/01/2022,23/12/2022
1147,Wetland,-62.24017557,-13.06469343,4,05/01/2022,23/12/2022
1148,Wetland,-62.22507637,-13.07063212,4,05/01/2022,23/12/2022
1149,Wetland,-62.23433331,-13.07664848,4,05/01/2022,23/12/2022
1150,Wetland,-62.24077478,-13.07639551,4,05/01/2022,23/12/2022
1151,Wetland,-60.99668158,-13.51733124,4,05/01/2022,23/12/2022
1152,Wetland,-61.00237408,-13.50509857,4,05/01/2022,23/12/2022
1153,Wetland,-60.99521804,-13.53183446,4,05/01/2022,23/12/2022
1154,Wetland,-60.96904316,-13.52823769,4,05/01/2022,23/12/2022
1155,Wetland,-61.00586285,-13.51234543,4,05/01/2022,23/12/2022
1156,Wetland,-60.99546899,-13.52437076,4,05/01/2022,23/12/2022
1157,Wetland,-61.00445229,-13.53213162,4,05/01/2022,23/12/2022
1158,Wetland,-60.98723755,-13.50792655,4,05/01/2022,23/12/2022
1159,Wetland,-61.06672281,-13.49428967,4,05/01/2022,23/12/2022
1160,Wetland,-61.0595628,-13.49032529,4,05/01/2022,23/12/2022
1161,Wetland,-61.04501628,-13.50042435,4,05/01/2022,23/12/2022
1162,Wetland,-61.22715021,-13.52494616,4,05/01/2022,23/12/2022
1163,Wetland,-61.23789653,-13.50541204,4,05/01/2022,23/12/2022
1164,Wetland,-61.23716985,-13.50832627,4,05/01/2022,23/12/2022
1165,Wetland,-61.52208733,-13.51489157,4,05/01/2022,23/12/2022
1166,Wetland,-61.48707182,-13.53172153,4,05/01/2022,23/12/2022
1167,Wetland,-61.56495442,-13.50053821,4,05/01/2022,23/12/2022
1168,Wetland,-61.46410811,-13.53451363,4,05/01/2022,23/12/2022
1169,Wetland,-61.49868352,-13.53533374,4,05/01/2022,23/12/2022
1170,Wetland,-61.51652581,-13.52361063,4,05/01/2022,23/12/2022
1171,Wetland,-61.61763686,-13.49029041,4,05/01/2022,23/12/2022
1172,Wetland,-61.64695095,-13.49785028,4,05/01/2022,23/12/2022
1173,Wetland,-61.63406399,-13.50562695,4,05/01/2022,23/12/2022
1174,Wetland,-61.64124114,-13.49098754,4,05/01/2022,23/12/2022
1175,Wetland,-61.65785892,-13.50767902,4,05/01/2022,23/12/2022
1176,Wetland,-61.65086273,-13.49402762,4,05/01/2022,23/12/2022
1177,Wetland,-61.63426782,-13.49342577,4,05/01/2022,23/12/2022
1178,Wetland,-61.88003169,-13.45528147,4,05/01/2022,23/12/2022
1179,Wetland,-61.87578927,-13.44517081,4,05/01/2022,23/12/2022
1180,Wetland,-62.10065514,-13.24800755,4,05/01/2022,23/12/2022
1181,Wetland,-62.10020626,-13.19473076,4,05/01/2022,23/12/2022
1182,Wetland,-62.08650852,-13.19548571,4,05/01/2022,23/12/2022
1183,Wetland,-62.09794332,-13.26358662,4,05/01/2022,23/12/2022
1184,Wetland,-62.08519349,-13.26017088,4,05/01/2022,23/12/2022
1185,Wetland,-62.06687323,-13.27376045,4,05/01/2022,23/12/2022
1186,Forest,-62.07493846,-13.2635368,9,05/01/2022,23/12/2022
1187,Wetland,-62.10787597,-13.25587529,4,05/01/2022,23/12/2022
1188,Forest,-62.10493296,-13.22375747,9,05/01/2022,23/12/2022
1189,Forest,-62.07985322,-13.21237895,9,05/01/2022,23/12/2022
1190,Forest,-62.09556868,-13.20329016,9,05/01/2022,23/12/2022
1191,Wetland,-62.0929472,-13.23503103,4,05/01/2022,23/12/2022
1192,Wetland,-62.10020792,-13.19772904,4,05/01/2022,23/12/2022
1193,Wetland,-62.10776139,-13.20294464,4,05/01/2022,23/12/2022
1194,Wetland,-62.06319622,-13.21209455,4,05/01/2022,23/12/2022
1195,Wetland,-62.04962619,-13.21037327,4,05/01/2022,23/12/2022
1196,Wetland,-62.10354027,-13.24049875,4,05/01/2022,23/12/2022
1197,Forest,-64.26892252,-11.29133333,4,05/01/2022,23/12/2022
1198,Forest,-62.39539437,-12.02734336,4,05/01/2022,23/12/2022
1199,Forest,-61.64522271,-10.31426582,4,05/01/2022,23/12/2022
1200,Forest,-64.42283915,-12.38970395,4,05/01/2022,23/12/2022
1201,Forest,-64.34371079,-10.91921652,4,05/01/2022,23/12/2022
1202,Forest,-61.68798299,-10.45782002,4,05/01/2022,23/12/2022
1203,Forest,-61.75354612,-10.47331798,4,05/01/2022,23/12/2022
1204,Forest,-62.08823474,-12.78938355,4,05/01/2022,23/12/2022
1205,Clear_Cut,-63.08438365,-9.620503142,10,05/01/2022,23/12/2022
1206,Forest,-64.37753368,-12.33599265,4,05/01/2022,23/12/2022
1207,Forest,-61.64267097,-10.27016982,4,05/01/2022,23/12/2022
1208,Forest,-60.98569909,-11.37483318,4,05/01/2022,23/12/2022
1209,Forest,-62.21633923,-12.85769334,4,05/01/2022,23/12/2022
1210,Forest,-62.2900357,-12.64454126,4,05/01/2022,23/12/2022
1211,Forest,-62.35614037,-12.84732362,4,05/01/2022,23/12/2022
1212,Forest,-61.64942104,-10.35065147,4,05/01/2022,23/12/2022
1213,Forest,-61.90281077,-11.08479919,4,05/01/2022,23/12/2022
1214,Wetland,-61.07340699,-12.35941027,4,05/01/2022,23/12/2022
1215,Clear_Cut,-60.85290803,-11.39748328,10,05/01/2022,23/12/2022
1216,Forest,-61.8302061,-10.53124775,4,05/01/2022,23/12/2022
1217,Forest,-62.36919118,-12.99372515,4,05/01/2022,23/12/2022
1218,Forest,-62.33643719,-12.63974727,4,05/01/2022,23/12/2022
1219,Forest,-62.33807489,-12.83782331,4,05/01/2022,23/12/2022
1220,Forest,-63.87605662,-11.02479293,4,05/01/2022,23/12/2022
1221,Forest,-61.55489063,-10.63624495,4,05/01/2022,23/12/2022
1222,Forest,-62.09096299,-11.62990238,4,05/01/2022,23/12/2022
1223,Forest,-61.5266858,-10.64876351,4,05/01/2022,23/12/2022
1224,Clear_Cut,-61.59965441,-11.00478812,10,05/01/2022,23/12/2022
1225,Forest,-64.14554916,-11.54175929,4,05/01/2022,23/12/2022
1226,Forest,-61.67523411,-10.45059331,4,05/01/2022,23/12/2022
1227,Forest,-64.31059287,-12.42445843,4,05/01/2022,23/12/2022
1228,Clear_Cut,-62.03637426,-11.84681937,10,05/01/2022,23/12/2022
1229,Forest,-61.57217745,-10.59922279,4,05/01/2022,23/12/2022
1230,Forest,-62.28239311,-12.8924621,4,05/01/2022,23/12/2022
1231,Clear_Cut,-64.38880665,-12.24791044,10,05/01/2022,23/12/2022
1232,Forest,-62.10402003,-11.91758775,4,05/01/2022,23/12/2022
1233,Forest,-62.38083704,-12.85733853,4,05/01/2022,23/12/2022
1234,Clear_Cut,-64.3629293,-12.42377667,10,05/01/2022,23/12/2022
1235,Forest,-61.58291348,-10.2344877,4,05/01/2022,23/12/2022
1236,Forest,-62.08840526,-11.59882901,4,05/01/2022,23/12/2022
1237,Forest,-62.04092342,-12.32332465,4,05/01/2022,23/12/2022
1238,Forest,-62.46636134,-12.53407926,4,05/01/2022,23/12/2022
1239,Forest,-63.69227035,-11.95845935,4,05/01/2022,23/12/2022
1240,Forest,-64.40994663,-12.35549975,4,05/01/2022,23/12/2022
1241,Forest,-61.2367309,-11.79704719,4,05/01/2022,23/12/2022
1242,Forest,-62.60501989,-12.63086928,4,05/01/2022,23/12/2022
1243,Forest,-63.78980445,-9.296782886,4,05/01/2022,23/12/2022
1244,Forest,-64.02668192,-11.78753328,4,05/01/2022,23/12/2022
1245,Forest,-59.98590983,-11.3660533,4,05/01/2022,23/12/2022
1246,Forest,-61.90820591,-10.00114946,4,05/01/2022,23/12/2022
1247,Forest,-62.4750379,-9.085881652,4,05/01/2022,23/12/2022
1248,Forest,-60.16120841,-11.38678522,4,05/01/2022,23/12/2022
1249,Forest,-61.92943729,-12.20097252,4,05/01/2022,23/12/2022
1250,Forest,-64.2274522,-11.58841822,4,05/01/2022,23/12/2022
1251,Forest,-62.21236334,-11.44355649,4,05/01/2022,23/12/2022
1252,Forest,-61.66428147,-9.727788282,4,05/01/2022,23/12/2022
1253,Forest,-59.98763654,-11.37643676,4,05/01/2022,23/12/2022
1254,Forest,-61.11635111,-11.15800444,4,05/01/2022,23/12/2022
1255,Forest,-64.52112823,-11.56850108,4,05/01/2022,23/12/2022
1256,Forest,-64.14556672,-11.75362177,4,05/01/2022,23/12/2022
1257,Forest,-60.81362048,-11.99904116,4,05/01/2022,23/12/2022
1258,Forest,-61.19259512,-11.00121569,4,05/01/2022,23/12/2022
1259,Forest,-64.2327072,-11.3725825,4,05/01/2022,23/12/2022
1260,Forest,-63.57199042,-11.47244896,4,05/01/2022,23/12/2022
1261,Forest,-62.88611578,-10.22734715,4,05/01/2022,23/12/2022
1262,Forest,-64.38265164,-10.91707245,4,05/01/2022,23/12/2022
1263,Forest,-64.1106701,-11.44665363,4,05/01/2022,23/12/2022
1264,Forest,-60.29659156,-12.01862259,4,05/01/2022,23/12/2022
1265,Forest,-61.70774257,-9.832579771,4,05/01/2022,23/12/2022
1266,Forest,-65.56724752,-9.699875933,4,05/01/2022,23/12/2022
1267,Forest,-61.68123777,-11.96957673,4,05/01/2022,23/12/2022
1268,Forest,-64.81973542,-10.82379032,4,05/01/2022,23/12/2022
1269,Forest,-61.66534435,-9.74614895,4,05/01/2022,23/12/2022
1270,Forest,-66.17174729,-9.515617587,4,05/01/2022,23/12/2022
1271,Forest,-61.56398896,-9.79008444,4,05/01/2022,23/12/2022
1272,Forest,-64.85115471,-9.625914559,4,05/01/2022,23/12/2022
1273,Forest,-61.45189753,-13.28274378,4,05/01/2022,23/12/2022
1274,Forest,-62.42016696,-12.68270058,4,05/01/2022,23/12/2022
1275,Forest,-62.75277678,-12.91285989,4,05/01/2022,23/12/2022
1276,Forest,-65.19331286,-11.15550505,4,05/01/2022,23/12/2022
1277,Forest,-60.10620802,-12.35194133,4,05/01/2022,23/12/2022
1278,Forest,-63.60569797,-8.268771969,4,05/01/2022,23/12/2022
1279,Forest,-64.25282337,-11.03350987,4,05/01/2022,23/12/2022
1280,Forest,-60.30138191,-11.25204533,4,05/01/2022,23/12/2022
1281,Forest,-63.05088644,-8.957806636,4,05/01/2022,23/12/2022
1282,Forest,-64.65159828,-10.94047775,4,05/01/2022,23/12/2022
1283,Forest,-60.95857986,-13.52865223,4,05/01/2022,23/12/2022
1284,Forest,-62.95494167,-8.890348601,4,05/01/2022,23/12/2022
1285,Forest,-63.45485765,-8.661932516,4,05/01/2022,23/12/2022
1286,Forest,-61.88588788,-9.981359875,4,05/01/2022,23/12/2022
1287,Forest,-60.74254488,-12.66115898,4,05/01/2022,23/12/2022
1288,Forest,-61.60001834,-8.814653237,4,05/01/2022,23/12/2022
1289,Forest,-63.37928779,-11.28901354,4,05/01/2022,23/12/2022
1290,Forest,-64.66261647,-10.97563666,4,05/01/2022,23/12/2022
1291,Forest,-62.94880921,-9.388022082,4,05/01/2022,23/12/2022
1292,Forest,-61.77258604,-10.47537995,4,05/01/2022,23/12/2022
1293,Forest,-62.29323071,-9.303958375,4,05/01/2022,23/12/2022
1294,Forest,-61.91077736,-10.77227057,4,05/01/2022,23/12/2022
1295,Forest,-62.86050101,-9.300374397,4,05/01/2022,23/12/2022
1296,Forest,-62.04001359,-11.33076685,4,05/01/2022,23/12/2022
1297,Forest,-64.72456896,-9.76228451,4,05/01/2022,23/12/2022
1298,Forest,-63.2506374,-8.390764251,4,05/01/2022,23/12/2022
1299,Forest,-60.43169135,-11.23402671,4,05/01/2022,23/12/2022
1300,Forest,-60.56836825,-12.22199481,4,05/01/2022,23/12/2022
1301,Forest,-66.15864569,-9.486184414,4,05/01/2022,23/12/2022
1302,Forest,-64.40594337,-11.89739244,4,05/01/2022,23/12/2022
1303,Forest,-63.55798003,-9.353418612,4,05/01/2022,23/12/2022
1304,Forest,-64.54987895,-11.37322764,4,05/01/2022,23/12/2022
1305,Forest,-65.13690321,-10.6165719,4,05/01/2022,23/12/2022
1306,Forest,-62.03563915,-12.57926694,4,05/01/2022,23/12/2022
1307,Forest,-64.43032689,-10.91421366,4,05/01/2022,23/12/2022
1308,Forest,-60.48458974,-11.65951955,4,05/01/2022,23/12/2022
1309,Forest,-63.8319496,-8.573132768,4,05/01/2022,23/12/2022
1310,Forest,-64.29603554,-11.87353167,4,05/01/2022,23/12/2022
1311,Forest,-64.20370583,-12.30842845,4,05/01/2022,23/12/2022
1312,Forest,-61.68627051,-12.54953259,4,05/01/2022,23/12/2022
1313,Forest,-62.59456636,-11.36805528,4,05/01/2022,23/12/2022
1314,Forest,-62.16411481,-9.56658123,4,05/01/2022,23/12/2022
1315,Forest,-63.50681901,-9.214198481,4,05/01/2022,23/12/2022
1316,Forest,-65.04834866,-10.36609925,4,05/01/2022,23/12/2022
1317,Forest,-61.2389966,-11.79035879,4,05/01/2022,23/12/2022
1318,Forest,-63.21348574,-8.615495598,4,05/01/2022,23/12/2022
1319,Forest,-64.26055205,-11.83132504,4,05/01/2022,23/12/2022
1320,Forest,-60.7753457,-11.02765065,4,05/01/2022,23/12/2022
1321,Forest,-63.04082991,-12.35247795,4,05/01/2022,23/12/2022
1322,Forest,-61.09619654,-11.2270878,4,05/01/2022,23/12/2022
1323,Forest,-60.27369838,-12.90296368,4,05/01/2022,23/12/2022
1324,Forest,-63.31832898,-11.10158446,4,05/01/2022,23/12/2022
1325,Forest,-60.42167458,-12.0383808,4,05/01/2022,23/12/2022
1326,Forest,-60.6894616,-12.03671269,4,05/01/2022,23/12/2022
1327,Forest,-62.35040335,-12.10620905,4,05/01/2022,23/12/2022
1328,Forest,-63.02351725,-11.36619062,4,05/01/2022,23/12/2022
1329,Forest,-61.51704157,-9.603363621,4,05/01/2022,23/12/2022
1330,Forest,-60.22238946,-12.28463156,4,05/01/2022,23/12/2022
1331,Forest,-62.96236874,-8.825317879,4,05/01/2022,23/12/2022
1332,Forest,-64.67416214,-11.071406,4,05/01/2022,23/12/2022
1333,Forest,-65.04069143,-10.58508689,4,05/01/2022,23/12/2022
1334,Forest,-62.98242191,-11.32791891,4,05/01/2022,23/12/2022
1335,Forest,-62.57458137,-12.73083602,4,05/01/2022,23/12/2022
1336,Forest,-63.76258263,-9.180223221,4,05/01/2022,23/12/2022
1337,Forest,-63.54960853,-8.362500271,4,05/01/2022,23/12/2022
1338,Forest,-60.71977857,-12.45690182,4,05/01/2022,23/12/2022
1339,Forest,-60.4332552,-12.17735634,4,05/01/2022,23/12/2022
1340,Forest,-61.79100168,-12.5937315,4,05/01/2022,23/12/2022
1341,Forest,-64.8535361,-9.301855216,4,05/01/2022,23/12/2022
1342,Forest,-63.92692172,-10.56728312,4,05/01/2022,23/12/2022
1343,Forest,-62.51803882,-8.901020427,4,05/01/2022,23/12/2022
1344,Forest,-60.58051076,-11.23389694,4,05/01/2022,23/12/2022
1345,Forest,-62.95093841,-9.201055604,4,05/01/2022,23/12/2022
1346,Forest,-63.31833416,-11.62299072,4,05/01/2022,23/12/2022
1347,Forest,-62.41985371,-9.685473306,4,05/01/2022,23/12/2022
1348,Forest,-63.19630845,-8.498600086,4,05/01/2022,23/12/2022
1349,Forest,-61.82192435,-8.87422969,4,05/01/2022,23/12/2022
1350,Forest,-62.8675977,-8.530973452,4,05/01/2022,23/12/2022
1351,Forest,-63.06139214,-9.0265967,4,05/01/2022,23/12/2022
1352,Forest,-64.51457743,-11.98818665,4,05/01/2022,23/12/2022
1353,Forest,-64.09107514,-11.23121073,4,05/01/2022,23/12/2022
1354,Forest,-62.85085762,-9.742984308,4,05/01/2022,23/12/2022
1355,Forest,-62.48695012,-12.04172456,4,05/01/2022,23/12/2022
1356,Forest,-62.500935,-12.71218011,4,05/01/2022,23/12/2022
1357,Forest,-64.63449342,-11.63890888,4,05/01/2022,23/12/2022
1358,Forest,-62.51832674,-9.872666792,4,05/01/2022,23/12/2022
1359,Forest,-61.70973008,-10.25322783,4,05/01/2022,23/12/2022
1360,Forest,-60.54424811,-11.31113999,4,05/01/2022,23/12/2022
1361,Forest,-64.25740095,-11.40244312,4,05/01/2022,23/12/2022
1362,Forest,-64.79810672,-9.012361136,4,05/01/2022,23/12/2022
1363,Forest,-62.3826567,-9.114465646,4,05/01/2022,23/12/2022
1364,Forest,-59.97654342,-12.49594876,4,05/01/2022,23/12/2022
1365,Forest,-63.27426402,-11.60544691,4,05/01/2022,23/12/2022
1366,Forest,-60.78597803,-12.03640215,4,05/01/2022,23/12/2022
1367,Forest,-63.67301555,-9.851600164,4,05/01/2022,23/12/2022
1368,Forest,-64.19561461,-11.47187021,4,05/01/2022,23/12/2022
1369,Forest,-64.09514441,-9.353883525,4,05/01/2022,23/12/2022
1370,Forest,-63.02827421,-12.22375244,4,05/01/2022,23/12/2022
1371,Forest,-63.49121493,-8.029436807,4,05/01/2022,23/12/2022
1372,Forest,-63.01869529,-12.72043499,4,05/01/2022,23/12/2022
1373,Forest,-61.94484506,-9.461236027,4,05/01/2022,23/12/2022
1374,Forest,-61.65297063,-9.544150988,4,05/01/2022,23/12/2022
1375,Forest,-61.35118052,-11.08999997,4,05/01/2022,23/12/2022
1376,Forest,-62.79356246,-9.278948193,4,05/01/2022,23/12/2022
1377,Forest,-62.1470389,-9.034150604,4,05/01/2022,23/12/2022
1378,Forest,-64.81136496,-11.09087057,4,05/01/2022,23/12/2022
1379,Forest,-60.48906668,-11.19738842,4,05/01/2022,23/12/2022
1380,Forest,-60.69647148,-12.74051735,4,05/01/2022,23/12/2022
1381,Forest,-63.14887947,-11.79663263,4,05/01/2022,23/12/2022
1382,Forest,-63.10862254,-11.18280508,4,05/01/2022,23/12/2022
1383,Forest,-65.14618367,-10.8648037,4,05/01/2022,23/12/2022
1384,Forest,-64.21087517,-11.41175801,4,05/01/2022,23/12/2022
1385,Forest,-60.17009806,-11.43796941,4,05/01/2022,23/12/2022
1386,Forest,-63.92474477,-10.94117859,4,05/01/2022,23/12/2022
1387,Forest,-62.14605249,-9.630109181,4,05/01/2022,23/12/2022
1388,Forest,-65.85391795,-9.682279399,4,05/01/2022,23/12/2022
